Unnamed: 0,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
11,102_EM ĐI TRONG TƯƠI XANH _ Hạ Tone -2 _ Có Lời Ca _ Lớp 6 _ Chân Trời Sáng Tạo _ Chủ Đề 6,0.32526207,0.08474095,0.23552571,0.003811923,1569.8164377870469,330801.7917157073,2080.893481118157,216673.9510184256,3395.946131845008,2326763.2492879475,0.0684234335695627,0.0010986959718263,-0.00017283883,0.046373304,-0.0014101664,0.0038562752,123.046875,-104.72931,2319.4258,119.78466,672.97003,8.871419,266.29086,34.671185,176.24025,11.706419,151.08432,16.044044,140.44957,7.946337,158.47516,-2.8272758,178.96014,8.60354,158.09348,6.8989234,95.87038,-4.0612197,93.548035,0.14403816,96.9555,-3.5750153,94.105515,9.774058,114.63776,-3.5785291,96.40249,6.220529,95.465996,-5.4368877,100.92828,0.8391659,122.23853,-2.2772858,128.13704,5.8480515,109.13936,kid
12,39_Đàn Gà Con - Ca Nhạc Vui Nhộn,0.29366857,0.08615528,0.13064371,0.0029402478,2773.145845132268,409956.26575612935,2722.499295072301,127795.4737468783,5981.292998606206,1514898.315411528,0.127258678707914,0.0019376598204854,-5.932639e-05,0.009489031,6.434117e-05,0.0056629935,103.359375,-113.7836,3173.5757,63.989647,557.4669,16.556282,698.0465,28.956215,285.20346,-1.2762988,200.66054,18.431658,264.64706,2.658459,159.70311,5.156776,169.8885,3.5905337,191.82605,5.334699,141.64796,-2.594973,115.25051,3.6568022,102.584145,-1.1143928,125.365944,2.0921204,100.642685,-8.514242,108.71611,2.361868,91.79121,-6.2766337,90.52496,-3.5987892,94.53424,-2.72786,75.0985,6.659576,139.96832,kid
13,82_Hoa Điểm Mười,0.24685022,0.09023572,0.19231713,0.0054230983,1975.1283871450205,358839.10817290854,2176.6899275698606,119671.95692722764,4081.404486972112,1619598.9727977086,0.0943616743058243,0.0021512805475388,1.0947329e-06,0.032076143,3.6067868e-05,0.0044079646,75.99954044117646,-131.06873,3076.9277,93.53902,1014.40497,7.743311,590.16174,31.98537,335.09317,-6.82813,240.9521,16.172346,390.69434,6.31787,196.098,-7.7741013,210.19742,9.446589,178.56665,2.3931594,142.9967,-4.0853314,143.70218,9.803897,134.50421,-9.380534,190.71196,8.59512,341.5139,0.7068514,244.74548,8.282311,179.30623,-0.36252365,227.18254,8.9793215,363.32565,2.8496222,232.58804,6.5964966,240.6834,kid
14,36_Ngôi Nhà Bánh Kẹo - Bé Khánh Vy _ Nhạc Thiếu Nhi Hay Nhất_ Nào socola nào bánh quy_ 4K,0.37640217,0.097383134,0.18265362,0.0028807072,2729.9692658704307,452456.2374189373,2995.064839088569,108840.26321286336,6603.276737555631,2003970.7583415904,0.0889265219862616,0.0020482597192054,3.499647e-05,0.023157842,0.00050886674,0.005465984,135.99917763157896,-85.00636,2609.2004,71.37119,549.28625,15.852488,485.51276,11.155643,166.20178,14.836726,159.55583,8.075797,133.63588,1.9584345,108.10408,7.797703,71.22082,0.12711063,80.086914,9.027662,73.01023,2.1805887,76.66004,11.504852,94.00095,0.7161746,81.048935,4.969654,77.89125,-0.3168934,87.825935,4.5910487,83.38938,0.8423798,107.954445,5.0370483,113.93611,0.09869102,113.48231,5.3600144,110.45509,kid
15,46_BẮC KIM THANG _ Bé Thảo Như 3 Tuổi - Nhạc Thiếu Nhi Vui Nhộn _MV_,0.34784377,0.089861006,0.2392666,0.004519769,2208.5049684832043,520057.11929496005,2201.334746658296,233073.8720471052,4615.367924834922,2243333.358946347,0.109571521865325,0.0028679929488351,-5.7154e-07,0.0346609,-5.7620866e-05,0.010895134,107.666015625,-59.3611,2671.519,92.89793,1292.5823,-3.9651215,603.2541,49.413666,537.5218,-6.5511737,333.7916,16.746408,206.18307,-6.0937924,144.47073,2.5450377,138.82004,-6.5294766,112.22584,2.6665382,121.56994,-1.7307019,133.15733,3.7371645,118.5782,-2.6062336,114.53978,-4.240967,118.68878,-3.0734215,107.47198,-3.316788,122.246254,-5.252632,110.01717,1.2082865,111.78024,-0.15384412,163.16304,0.57758516,186.59953,kid
16,32_THẦY CÔ CHO EM MÙA XUÂN - Bé Anh Thư __ Ca Nhạc Thiếu Nhi Mầm Chồi Mừng Ngày 20_11,0.25596508,0.08884862,0.28087467,0.0062345346,2277.871041609135,410909.8144151653,2508.554543364486,159865.3570561529,4997.798945660193,2610765.362255245,0.089970166469137,0.0015882681578008,-3.512599e-06,0.059012204,-0.00016314478,0.011852819,143.5546875,-40.067055,2046.5991,89.80731,627.8796,1.2899395,331.6843,10.408517,316.82922,-3.2131727,152.83127,13.5373335,195.67381,1.543055,108.40679,4.257975,93.323494,-1.8002998,96.07199,0.420562,81.831825,-2.3158453,56.72528,4.630301,75.16766,-0.6796516,86.48008,4.9182916,95.74176,2.6125357,111.47204,2.4338875,96.43424,-2.9233255,98.10811,2.7652612,141.66205,-3.649268,97.525215,6.91719,116.497314,kid
17,84_Cuoi Oi Dung Buon,0.27092007,0.08722147,0.23492354,0.006731231,1953.294376948283,472080.6946112184,2234.361316178084,210093.09073728512,4185.241359084753,2425060.3160620797,0.0945136008247871,0.0023653759550392,0.00019086113,0.047239617,0.0006247967,0.0055565624,135.99917763157896,-88.20826,4312.293,106.183846,859.4527,9.893504,410.56375,26.550364,315.407,-3.6254003,262.91272,13.66854,232.0284,1.5834527,121.847115,-5.8221483,240.82967,7.152097,227.33528,-6.9494667,209.14764,1.5504909,125.81858,-3.7648106,125.12686,-5.4349937,124.353355,-2.747392,173.37,-1.5255594,143.21042,8.079741,193.97198,-5.0592656,190.60141,9.621908,275.04532,-7.113072,210.32072,3.107487,157.85822,kid
18,64_Chú Cuội Buồn,0.33001968,0.093802005,0.24962904,0.007175853,2391.382788925568,410625.12944802095,2601.1263806242014,129640.53616165926,5274.6556048791845,1955033.7901563223,0.106676414655089,0.0026091614151063,-2.580855e-05,0.042974994,2.713851e-06,0.010813247,80.74951171875,-48.27626,1791.3743,77.51952,477.02298,5.478808,381.53876,26.422153,269.1351,-0.63046,209.75243,5.3334565,178.7146,5.425753,151.77484,5.883426,149.87677,3.106449,119.00808,8.40866,97.404724,0.72808886,92.58245,8.382322,98.34056,1.7367548,93.43593,5.5572505,101.651436,-1.2137682,99.85598,3.5973456,94.5034,2.1964061,111.11973,9.055135,140.86479,2.1738126,139.28864,3.6939104,88.9339,kid
19,62_Gà con I bé Hồng Ân official MV,0.30058792,0.09344383,0.16710809,0.0051271855,1723.970024561473,267560.094387146,2068.130927814402,253055.01268897,3733.514923946038,2266731.9523581937,0.0765133317410023,0.0007822374587776,-8.990781e-06,0.019932548,-0.00015008489,0.0066143265,95.703125,-133.3611,3339.6025,115.89943,709.05273,4.780359,553.0308,32.478157,446.93872,-6.8255258,394.68658,14.052559,419.48282,1.1476566,140.60617,1.7968915,141.83928,-3.017644,151.11214,2.8350332,88.26488,-4.8290787,109.17146,2.0053186,91.51684,-3.3544748,138.80382,2.63139,124.5509,-2.1257868,103.81944,-5.2452803,166.04132,1.7145509,212.29189,9.796308,186.52617,2.6393793,148.29489,-4.195104,143.91125,kid
20,106_Bài hát Lớp Một thân yêu _ SGK Âm nhạc 1 - Kết nối tri thức với cuộc sống.,0.3035207,0.09352918,0.12794943,0.006093985,2004.6361496238967,762036.6692790202,2286.936838602777,511087.10200744425,4373.949654884709,3635832.390237488,0.0803238774271844,0.0024062400856704,-7.7563716e-05,0.014096151,-0.000332212,0.0035248925,112.34714673913044,-174.889,18742.871,81.31934,1108.7535,7.163747,446.1199,20.104282,316.04382,2.3944774,176.73833,17.158474,186.96252,7.760587,126.1651,2.8191555,118.67289,3.7551382,119.86781,8.317868,97.83862,-0.8976531,94.54327,5.7357435,63.62307,-3.044864,61.247177,6.115355,79.447876,3.1136987,88.72056,7.217312,123.185616,0.4478178,133.02011,5.6240487,106.02046,-0.65092045,109.64619,6.0918164,166.05309,kid
21,81_Con Cào Cào - Nhạc Thiếu Nhi Sôi Động - HEO CON TV,0.28885394,0.0931168,0.2163384,0.004523719,2547.87138342662,473147.404451397,2632.03063538273,149952.60349692122,5613.516055836397,2041022.8244093535,0.1064209362301664,0.0020736556082672,2.374058e-08,0.03482592,8.159832e-06,0.00835376,135.99917763157896,-75.46393,2704.5547,72.291794,736.898,10.891221,283.24942,25.065466,238.56845,0.7639727,218.64037,14.147479,184.50821,2.3407223,131.49521,5.9227586,124.645004,-0.7176212,141.82454,-7.1101813,96.38612,-12.079536,94.41826,-0.3108812,134.42674,-5.539541,106.6871,1.7933137,174.02493,-6.512113,173.32127,0.4062554,175.64534,-5.0804157,126.584404,-0.2810574,135.08345,-9.45497,230.97087,-4.541497,132.1661,kid
22,48_Chị Ong Nâu Và Em Bé _ Bé MAI VY Thần Đông Âm Nhạc Việt Nam _MV Official_,0.29255202,0.089599416,0.25804064,0.008532337,2391.147887834471,251195.43863790488,2514.4820313635173,84503.62674363199,5124.944010164715,1252933.2483639764,0.0974107866316757,0.0019263866867662,0.00042244402,0.048112024,0.00092894357,0.01198217,117.45383522727272,-34.39471,1773.6993,83.39072,372.19595,-6.2730384,240.84726,17.839384,180.93019,-0.83770996,119.12711,9.297879,127.51054,-1.3000774,77.370705,0.65592057,63.826866,-5.3377185,66.03706,1.9095376,52.754807,-1.677799,52.651302,2.254443,65.28517,-1.8152294,66.31569,-0.373932,77.102394,-3.4812095,81.38699,0.3507246,68.46125,-2.3861425,88.06859,5.858188,87.11847,1.7609843,76.75203,7.290734,100.13064,kid
23,11_Anh Phi Công Ơi - Bé Bảo Trân _ Nhạc Thiếu Nhi Cho Bé Sôi Động _ Nhacpro Kids _ Mầm Chồi Lá,0.31054598,0.100514054,0.24308994,0.0062383446,2404.310012302279,817444.092124132,2783.420855645724,248593.14100205456,5596.020328297334,4200217.645212791,0.070290958180147,0.0019824601705772,-5.414288e-05,0.034443107,0.0015465611,0.013576808,129.19921875,-94.52714,2801.1858,78.429276,1045.3774,30.940834,467.41843,25.076344,343.81503,4.4667225,150.58485,10.211483,222.36436,5.455375,120.88187,1.5306134,133.88463,-1.7508748,101.20093,9.74756,116.97859,-5.105597,104.516014,6.96953,87.267624,1.0895692,100.78108,5.740687,126.93225,3.571665,136.65843,7.12952,121.20178,-0.24439493,171.05307,5.563033,169.46696,-0.44662854,120.12403,4.7552137,133.62039,kid
24,19_Mẹ Đi Vắng - Nhạc Thiếu Nhi Bảo Ngọc - Skids Nhạc Thiếu Nhi Mới Nhất 2017,0.35005307,0.09709487,0.19548549,0.008816555,2084.2879281556206,571997.4844024498,2299.518363070486,250019.641618297,4645.784407577278,2403167.559421638,0.0814526442772832,0.0020034953146711,6.108962e-07,0.023097757,9.6424255e-06,0.015401863,117.45383522727272,-110.137215,5124.8843,94.808975,917.17523,8.720855,426.87045,38.567814,383.16086,-11.247446,247.90616,20.39482,183.99011,0.95164657,116.51676,2.7050595,117.774185,4.86267,115.67229,-0.29252818,92.87172,-1.49505,70.29095,1.0523443,74.47876,-7.2476435,70.88201,0.72513014,70.75413,-7.1231422,104.141365,4.4237523,101.39517,-0.5089709,106.12496,2.75335,118.50046,0.31783584,161.71259,-0.8369452,123.76806,kid
25,22_Đi Học Về Bé Khánh Vy _ Nhạc Thiếu Nhi Cho Bé Sôi Động _ Nhacpro Kids _ Mầm Chồi Lá,0.33902645,0.091091104,0.17605248,0.0031728726,2696.6619032243243,299794.2424257205,2761.6796062634207,104220.1456965581,5956.788980111987,1497499.6064697506,0.0983501233552631,0.0017834909093949,3.3406068e-05,0.021999214,0.00016901059,0.0053292275,135.99917763157896,-80.32112,1602.4839,65.21178,342.71893,3.2936637,383.52216,19.648386,158.67645,2.1833923,107.46151,7.59801,117.52565,5.664011,80.46052,11.709008,68.81858,4.3248873,81.68967,9.839142,77.78535,3.6658955,103.06514,6.7628646,92.52287,-0.042542778,95.55774,4.588127,79.00076,1.830861,91.530594,5.2847676,131.10332,2.8588088,105.69099,8.656001,110.06388,1.4374105,145.18207,0.58352655,127.76205,kid
26,92_Bé Bào Ngư - Be_ cho_i lo__ng đe_n _Vol 3 - Album Bé Chơi Lồng Đèn_,0.32158345,0.09530111,0.26190245,0.0075389813,2158.946981511372,383054.9904291079,2318.426458818482,153655.99895859862,4643.501088050866,1889597.0125054212,0.0975523201673761,0.0021904122841834,5.325988e-06,0.0443633,-0.000127665,0.014498215,107.666015625,-60.509663,4182.572,89.566574,713.13794,-3.0783377,549.0064,31.319775,445.01276,-1.1480371,384.11182,17.789984,207.4851,3.2305129,195.08377,15.528763,122.07339,0.11212978,124.24283,4.206194,120.244,-2.005394,99.72363,3.7972023,113.78311,-0.06439025,115.853035,-4.662674,83.5791,-2.8442552,103.86639,0.43598843,111.57945,-1.4375371,84.97548,4.2647924,114.69807,-0.23814811,125.41157,4.0951138,104.132484,kid
27,59_Ai Yêu Bác Hồ Chí Minh Hơn Thiếu Niên Nhi Đồng - Bé Candy Ngọc Hà - Nhạc Thiếu Nhi Hay Nhất 2023,0.27351576,0.084933795,0.25982264,0.0064933286,2552.007812033723,491803.4068258844,2753.903775395029,166358.2177403301,5672.015702097039,2544801.360720048,0.1048000087678986,0.0032891551821915,4.2071492e-06,0.057647515,0.00015265998,0.007087338,99.38401442307692,-79.7406,2319.3008,68.87995,693.01074,23.4488,604.016,26.940935,341.3737,1.9361047,170.76826,3.1462982,282.27127,9.890484,191.8742,-4.1754622,191.90662,-0.07062845,257.28595,7.0715,132.11646,-1.3328738,162.39636,6.287509,165.88625,-0.018108072,152.72546,8.610153,176.61383,-5.8730206,215.29924,5.5478344,190.61472,1.9824351,187.27286,4.9004617,175.40543,-2.440022,212.61856,1.9503764,207.19623,kid
28,67_Mùa xuân của em,0.28077507,0.08561263,0.18342827,0.006768708,2380.338808430255,374019.78573479416,2499.2744379719397,135391.90064581457,5148.398035008103,1505548.7259832462,0.1093634732367453,0.0021572823088959,3.6078134e-05,0.028938867,-0.00031111372,0.0047214082,184.5703125,-89.81663,3877.3057,82.00964,711.58606,8.938419,319.1428,29.952293,200.81401,-3.5152304,150.45882,11.182607,170.61884,4.640971,174.42952,1.5805529,221.13913,4.6694107,150.09605,-3.2452264,122.75866,-6.871765,136.09738,3.1950269,122.58463,-2.7197127,148.19833,4.5711923,155.791,0.48088297,128.85248,6.757531,112.20073,-3.2568016,146.23859,2.6465106,158.98802,0.54503226,171.5051,2.722288,140.32263,kid
29,108_THẬT LÀ HAY - NHẠC MẪU _ CHỦ ĐỀ 6 - ÂM NHẠC QUANH EM _ ÂM NHẠC 1 - CHÂN TRỜI SÁNG TẠO,0.27835965,0.08510022,0.1537116,0.004821803,3342.556533354721,264963.44713777315,3002.781976613423,82860.6579160188,7089.669629737688,1173169.9738875262,0.1671238949424342,0.0023540050800205,1.5074437e-06,0.018574022,-0.00010408283,0.0041240365,117.45383522727272,-71.51447,1735.5892,49.671337,262.09656,16.563276,290.61148,25.791113,236.56374,0.92125076,131.78754,3.2450137,177.67899,2.444523,92.82106,-3.1505947,97.856155,-0.8294253,89.12675,3.1110356,107.28935,-5.8959336,93.201515,4.275931,73.34203,-4.754778,107.78311,1.2954715,93.15393,-1.3100936,125.18981,2.7864676,117.33567,-0.26164573,122.82435,6.3818684,134.54782,3.3948224,123.72695,-1.8292962,101.97984,kid
30,94_TẬP ĐẾM _ BÉ BẢO TRÂN _ Nào các bạn cùng ra đây _ Ca Nhạc Thiếu Nhi Mầm Chồi Lá Cho Bé 2023,0.37229434,0.09927343,0.21876271,0.0024759544,2938.799790953145,458261.0059426605,3122.3096803675503,118570.13328089577,7044.853234069636,2123522.412633752,0.082973232210236,0.0012932643100444,0.0005153266,0.030517582,0.001958335,0.007163748,129.19921875,-65.74037,1649.0596,64.470795,417.94205,21.718103,196.07704,11.317794,154.54929,6.3824534,102.82701,9.021595,154.93312,12.942065,97.679955,10.01684,99.40706,0.11893154,83.263954,8.155824,73.1076,-1.9252061,122.33306,7.506486,69.702,-0.9359142,59.813267,3.178503,102.733986,0.58079565,87.56729,6.3705373,107.558266,2.3117726,104.247604,6.4611998,137.01962,-1.4470176,122.65284,3.5374227,110.984276,kid
31,117_Nắng Sớm_ Mở cửa ra cho nắng sớm vào phòng - Bé Ellie Khánh Ngọc - Nhạc Thiếu Nhi Vui Nhộn_ 4K,0.25753033,0.0817523,0.166507,0.0037187792,2760.612225409442,412586.4417489851,2868.6532632275407,184548.5376631652,6361.194868058243,1982183.0787810667,0.0987405215992647,0.0018563876086257,-5.4641214e-07,0.025514621,-5.741221e-05,0.0021605783,129.19921875,-111.44959,3062.2458,64.388596,553.8218,17.51798,439.1761,15.254757,284.4644,-0.9033048,316.82382,10.7514925,189.25546,-2.5681221,186.57524,0.9379873,222.27586,5.094665,239.30965,5.345374,158.91728,-1.1723849,136.3127,16.349907,137.54422,-0.9014675,181.29555,5.531594,165.67578,3.835544,202.60599,11.195416,145.7836,4.8137054,178.81168,9.93585,136.75032,3.4780507,195.3133,4.4232035,274.5229,kid
32,73_Hổng Dám Đâu _ Candy Ngọc Hà _ Nhạc Thiếu Nhi,0.2622523,0.08594191,0.19695759,0.006525968,2139.214674721238,207681.62444803523,2210.3251791441467,96664.4124779299,4326.528004743735,826270.5111518383,0.1102536794940015,0.0015693061639135,-1.666167e-06,0.031150583,-0.00010492573,0.005797989,129.19921875,-90.631676,1873.5258,93.82019,504.84094,-1.7650579,587.067,29.46117,253.42104,-6.561651,137.24945,10.70599,224.87277,6.064129,143.48085,-2.8139346,156.9964,-0.80830145,150.16206,-6.5618696,145.69124,-4.872485,105.36533,2.360833,104.70602,-5.2120442,120.16329,4.833484,154.35976,-0.27073127,134.53131,7.005252,142.06804,-2.810949,185.57549,2.7781382,173.02328,-4.265497,144.58687,2.0572436,165.24805,kid
33,16_Gia Đình Nhỏ _ Hạnh Phúc To - Nhạc Thiếu Nhi Vui Nhộn Sôi Động,0.28613812,0.08778306,0.17848279,0.008058449,1662.1058193163992,270989.3471996279,1830.4655398100929,114786.99200631876,3384.9086985868566,1184360.0384186497,0.0813016625749806,0.001322685372435,-9.0374374e-07,0.024009077,3.5717614e-05,0.006507428,89.10290948275862,-120.56006,3693.781,119.72704,678.76196,-16.252275,543.1315,34.35333,275.7007,-8.346657,261.62836,12.554912,358.62756,1.1051611,164.92499,-8.731673,134.14989,6.6598125,194.92114,0.5234919,130.03867,-8.484307,124.94537,1.8316348,114.114525,-6.330791,121.223045,-3.987644,98.48419,-2.3079848,87.41381,-0.59339076,94.38229,-4.290937,97.22453,-0.2039298,113.61992,-4.971371,103.45714,2.9776297,113.22954,kid
34,115_Hát mẫu _ Chào Người Bạn Mới Đến _ Bộ Sách Lớp 1 Kết Nối Tri Thức,0.29708204,0.088448785,0.18565725,0.0050325925,1964.996902154915,447654.29774043546,2307.79681368886,159037.88591006646,4284.11576120477,2024752.9658259444,0.083238914655089,0.0019386211561259,-0.00019329808,0.025651844,-0.0011885874,0.005257898,103.359375,-110.4629,2682.4006,96.80009,1107.6775,7.100094,246.12761,30.926365,198.71078,4.8786387,164.05125,20.370255,148.95845,3.7070765,107.064606,-0.5802995,165.6078,6.7226367,156.44534,2.6146884,173.34984,-0.52422035,89.8397,8.971044,113.51895,1.5307846,151.41147,7.9036107,113.20523,0.5066599,118.922356,3.4356754,103.98681,-4.9391646,168.09457,5.194942,141.5131,3.9764068,116.72908,10.680284,132.04285,kid
35,37_Chú Cún Con - Bé Mai Vy _ Nhạc Thiếu Nhi Hay Nhất_ Con cún con cứ lon ton khoe cái đuôi thật xinh,0.32341993,0.09471481,0.20424359,0.003752321,2621.179134643756,440730.9485367495,2929.5177506750324,147716.2405229832,6320.095116582817,2231835.976204774,0.0807226789255998,0.0016068744513267,0.00014043647,0.029917575,0.0010391084,0.005846932,129.19921875,-89.22485,2486.8489,72.73165,429.13263,22.7168,434.06622,17.450346,257.76895,6.039642,145.27113,4.6032085,180.6591,4.4612937,118.81444,8.183644,112.59123,-3.8062475,116.71865,10.581337,92.9613,0.03688746,87.21964,5.969429,82.54223,0.8427581,75.7232,7.7230024,105.26482,1.8230668,106.54529,7.109795,116.344765,-0.35981247,115.175575,7.974549,146.36786,0.111129716,173.43182,7.9059167,208.04617,kid
36,49_Hai con thằn lằn con,0.32958314,0.08828608,0.21664804,0.0066388296,2022.517842990973,217109.19565803063,2301.5950175077764,118663.4718027246,4455.168893536547,1042246.1596102108,0.0977078369896478,0.0013520559066504,-1.9805171e-05,0.029414766,-0.00034277173,0.008969204,103.359375,-80.59929,2210.3936,98.11656,485.59683,8.552676,405.77856,36.520576,200.18039,-0.6572563,177.53134,17.848318,155.28552,5.325642,131.74744,-2.540979,139.367,6.649683,145.98323,-0.3138661,113.83484,-2.597162,109.09026,4.762015,84.17535,-3.1523058,92.93198,-0.056885686,110.869774,1.3810787,131.68213,5.6089525,89.97541,-1.3980068,146.31952,6.543637,146.79218,-1.4320366,109.1038,11.499102,136.83661,kid
37,85_Chiếc bụng đói,0.32884148,0.08755728,0.20919228,0.006615173,2298.8207120936886,407853.8784264368,2401.804405213161,179871.24027833587,5075.2568106164135,1933682.1556001515,0.1033801382909249,0.0020332474872007,-4.740001e-06,0.026973225,-0.00024753046,0.011239482,129.19921875,-70.35779,4715.4224,90.20498,591.42395,0.92040753,533.4846,32.112072,249.91887,-2.9622436,251.90068,19.451859,163.95578,-4.685291,113.61755,2.8520856,107.23521,-0.6686786,133.30406,5.6173997,111.24558,-0.08015475,85.49072,-2.2716658,80.359825,-3.709946,85.41659,-0.42541417,82.45285,-1.8794178,94.83366,5.3260293,80.29179,0.5541148,94.76833,5.589973,73.148994,5.999055,101.02744,2.0645545,87.76936,kid
38,3_Nhạc Thiếu Nhi 2023 _ Bài Hát Chúc Bé Ngủ Ngon _ Kids Song,0.2527936,0.08601183,0.042718094,0.00033007306,1966.6211601516616,189589.8799375868,2006.7059665497263,64099.13631055623,3861.3599842177823,743044.5999058629,0.0988181855287345,0.0009087136442514,1.3826609e-06,0.0017305786,-1.6721025e-06,0.00013736992,83.35433467741936,-239.19069,3745.4922,102.1815,599.5655,-28.490858,262.3583,15.044501,200.45576,-26.002857,249.42715,-9.009511,157.70094,-11.539136,131.95332,-18.033297,124.264656,-4.874858,106.179214,-12.659088,85.96621,-6.0359936,170.71246,-3.686318,104.5979,-14.498621,50.397,-6.793764,97.62426,-11.04136,80.50357,-4.65517,72.84307,-7.781108,77.32244,0.27786055,104.221146,-3.612328,115.21113,1.6145246,97.87172,kid
